"","Customer.ID","Key","Value"
"168","ADF0100","PaidAfterPaymentDate",1
"169","ADF0101","PricePhone",165.748999126394
"170","ADF0101","MonthlySubscriptionPrice",21.8607785258455
"171","ADF0101","PaidAfterPaymentDate",2
"172","ADF0102","PricePhone",124.717557200688
"173","ADF0102","MonthlySubscriptionPrice",3.02388604332281
"174","ADF0102","PaidAfterPaymentDate",1
"175","ADF0103","PricePhone",126.416211435496
"176","ADF0103","MonthlySubscriptionPrice",16.9991135101691
"177","ADF0103","PaidAfterPaymentDate",3
"178","ADF0104","PricePhone",276.863726579889
"179","ADF0104","MonthlySubscriptionPrice",21.5319924039493
"180","ADF0104","PaidAfterPaymentDate",1
"181","ADF0105","PricePhone",256.695141232826
"182","ADF0105","MonthlySubscriptionPrice",25.2683542223677
"183","ADF0105","PaidAfterPaymentDate",2
"184","ADF0106","PricePhone",276.040057749626
"185","ADF0106","MonthlySubscriptionPrice",34.8714810659706
"186","ADF0106","PaidAfterPaymentDate",3
"187","ADF0107","PricePhone",353.924682956656
"188","ADF0107","MonthlySubscriptionPrice",11.0984859056122
"189","ADF0107","PaidAfterPaymentDate",2
"190","ADF0108","PricePhone",113.318301479762
"191","ADF0108","MonthlySubscriptionPrice",-0.413756222329454
"192","ADF0108","PaidAfterPaymentDate",2
"193","ADF0109","PricePhone",431.798650987495
"194","ADF0109","MonthlySubscriptionPrice",34.2652773188377
"195","ADF0109","PaidAfterPaymentDate",4
"196","ADF0110","PricePhone",-1.02167778339486
"197","ADF0110","MonthlySubscriptionPrice",-11.2272567672295
"198","ADF0110","PaidAfterPaymentDate",1
"199","ADF0111","PricePhone",194.146029768865
"200","ADF0111","MonthlySubscriptionPrice",17.6970157040353
"201","ADF0111","PaidAfterPaymentDate",1
"202","ADF0112","PricePhone",228.995244779504
"203","ADF0112","MonthlySubscriptionPrice",10.3968499829323
"204","ADF0112","PaidAfterPaymentDate",6
"205","ADF0113","PricePhone",284.613065228435
"206","ADF0113","MonthlySubscriptionPrice",10.9686474788796
"207","ADF0113","PaidAfterPaymentDate",2
"208","ADF0114","PricePhone",424.882329631037
"209","ADF0114","MonthlySubscriptionPrice",27.445768452555
"210","ADF0114","PaidAfterPaymentDate",1
"211","ADF0115","PricePhone",260.42890525579
"212","ADF0115","MonthlySubscriptionPrice",-4.28458998863303
"213","ADF0115","PaidAfterPaymentDate",4
"214","ADF0116","PricePhone",260.063325259099
"215","ADF0116","MonthlySubscriptionPrice",6.65545543262705
"216","ADF0116","PaidAfterPaymentDate",1
"217","ADF0118","PricePhone",421.40750623767
"218","ADF0118","MonthlySubscriptionPrice",25.5505663209696
"219","ADF0118","PaidAfterPaymentDate",3
"220","ADF0119","PricePhone",129.131917526856
"221","ADF0119","MonthlySubscriptionPrice",3.95501626603173
"222","ADF0119","PaidAfterPaymentDate",2
"223","ADF0120","PricePhone",52.0634442124204
"224","ADF0120","MonthlySubscriptionPrice",8.1870222666506
"225","ADF0120","PaidAfterPaymentDate",3
"226","ADF0121","PricePhone",354.321282061059
"227","ADF0121","MonthlySubscriptionPrice",6.04844277495161
"228","ADF0121","PaidAfterPaymentDate",1
"229","ADF0122","PricePhone",345.350806966692
"230","ADF0122","MonthlySubscriptionPrice",11.3320721390442
"231","ADF0122","PaidAfterPaymentDate",2
"232","ADF0123","PricePhone",190.233617087492
"233","ADF0123","MonthlySubscriptionPrice",25.8931779298887
"234","ADF0123","PaidAfterPaymentDate",3
"235","ADF0124","PricePhone",320.994775335898
"236","ADF0124","MonthlySubscriptionPrice",12.0607065399559
"237","ADF0124","PaidAfterPaymentDate",2
"238","ADF0125","PricePhone",346.58143039741
"239","ADF0125","MonthlySubscriptionPrice",20.6890531839479
"240","ADF0125","PaidAfterPaymentDate",2
"241","ADF0126","PricePhone",196.222116916086
"242","ADF0126","MonthlySubscriptionPrice",25.6150297975007
"243","ADF0126","PaidAfterPaymentDate",4
"244","ADF0127","PricePhone",272.626658551896
"245","ADF0127","MonthlySubscriptionPrice",34.4462931757937
"246","ADF0127","PaidAfterPaymentDate",2
"247","ADF0128","PricePhone",293.062092299342
"248","ADF0128","MonthlySubscriptionPrice",13.651164918397
"249","ADF0128","PaidAfterPaymentDate",3
"250","ADF0129","PricePhone",429.094430984104
"251","ADF0129","MonthlySubscriptionPrice",40.403972977617
"252","ADF0129","PaidAfterPaymentDate",4
"253","ADF0131","PricePhone",42.0558140560363
"254","ADF0131","MonthlySubscriptionPrice",9.33046454999348
"255","ADF0131","PaidAfterPaymentDate",2
"256","ADF0133","PricePhone",199.389106938398
"257","ADF0133","MonthlySubscriptionPrice",8.9822592438796
"258","ADF0133","PaidAfterPaymentDate",2
"259","ADF0134","PricePhone",358.254910522629
"260","ADF0134","MonthlySubscriptionPrice",9.76972302908401
"261","ADF0134","PaidAfterPaymentDate",2
"262","ADF0135","PricePhone",31.6910439680852
"263","ADF0135","MonthlySubscriptionPrice",4.46838185837625
"264","ADF0135","PaidAfterPaymentDate",4
"265","ADF0136","PricePhone",337.342820802346
"266","ADF0136","MonthlySubscriptionPrice",24.7709850313794
"267","ADF0136","PaidAfterPaymentDate",2
"268","ADF0137","PricePhone",291.823860254613
"269","ADF0137","MonthlySubscriptionPrice",6.04066943789202
"270","ADF0137","PaidAfterPaymentDate",2
"271","ADF0138","PricePhone",172.293428809909
"272","ADF0138","MonthlySubscriptionPrice",4.55501713126983
"273","ADF0138","PaidAfterPaymentDate",3
"274","ADF0254","PricePhone",402.76672005066
"275","ADF0254","MonthlySubscriptionPrice",25.7422878872826
"276","ADF0254","PaidAfterPaymentDate",2
"277","ADF0255","PricePhone",371.956108995941
"278","ADF0255","MonthlySubscriptionPrice",39.3226977786846
"279","ADF0255","PaidAfterPaymentDate",2
"280","ADF0256","PricePhone",266.821321808812
"281","ADF0256","MonthlySubscriptionPrice",26.9096502086515
"282","ADF0256","PaidAfterPaymentDate",0
"283","ADF0257","PricePhone",429.299977582852
"284","ADF0257","MonthlySubscriptionPrice",65.7089235670488
"285","ADF0257","PaidAfterPaymentDate",3
"286","ADF0258","PricePhone",634.813265193876
"287","ADF0258","MonthlySubscriptionPrice",26.747665396313
"288","ADF0258","PaidAfterPaymentDate",2
"289","ADF0259","PricePhone",255.65369054848
"290","ADF0259","MonthlySubscriptionPrice",21.798088673385
"291","ADF0259","PaidAfterPaymentDate",0
"292","ADF0260","PricePhone",254.086412806037
"293","ADF0260","MonthlySubscriptionPrice",43.9722566019128
"294","ADF0260","PaidAfterPaymentDate",2
"295","ADF0263","PricePhone",355.336143684807
"296","ADF0263","MonthlySubscriptionPrice",37.4798450342337
"297","ADF0263","PaidAfterPaymentDate",2
"298","ADF0264","PricePhone",273.002998700693
"299","ADF0264","MonthlySubscriptionPrice",25.120067013142
"300","ADF0264","PaidAfterPaymentDate",1
"301","ADF0265","PricePhone",264.103464978207
"302","ADF0265","MonthlySubscriptionPrice",30.8442698551288
"303","ADF0265","PaidAfterPaymentDate",3
"304","ADF0266","PricePhone",84.7364637422814
"305","ADF0266","MonthlySubscriptionPrice",29.5717096581494
"306","ADF0266","PaidAfterPaymentDate",0
"307","ADF0267","PricePhone",193.814649094569
"308","ADF0267","MonthlySubscriptionPrice",50.8072312554643
"309","ADF0267","PaidAfterPaymentDate",2
"310","ADF0268","PricePhone",320.361977987982
"311","ADF0268","MonthlySubscriptionPrice",11.2601221315016
"312","ADF0268","PaidAfterPaymentDate",1
"313","ADF0269","PricePhone",524.066884840841
"314","ADF0269","MonthlySubscriptionPrice",32.084228227589
"315","ADF0269","PaidAfterPaymentDate",4
"316","ADF0270","PricePhone",504.026291105215
"317","ADF0270","MonthlySubscriptionPrice",35.045400696882
"318","ADF0270","PaidAfterPaymentDate",0
"319","ADF0271","PricePhone",431.105632560231
"320","ADF0271","MonthlySubscriptionPrice",27.3087141994702
"321","ADF0271","PaidAfterPaymentDate",0
"322","ADF0272","PricePhone",96.329746269178
"323","ADF0272","MonthlySubscriptionPrice",39.8700283487295
"324","ADF0272","PaidAfterPaymentDate",2
"325","ADF0273","PricePhone",349.003737081756
"326","ADF0273","MonthlySubscriptionPrice",26.7639608939309
"327","ADF0273","PaidAfterPaymentDate",4
"328","ADF0274","PricePhone",68.6587683057086
"329","ADF0274","MonthlySubscriptionPrice",42.660289883818
"330","ADF0274","PaidAfterPaymentDate",4
"331","ADF0275","PricePhone",376.678258650514
"332","ADF0275","MonthlySubscriptionPrice",-4.87944853796163
"333","ADF0275","PaidAfterPaymentDate",3
"334","ADF0276","PricePhone",492.209604371875
"335","ADF0276","MonthlySubscriptionPrice",46.2735963056032
"336","ADF0276","PaidAfterPaymentDate",4
"337","ADF0277","PricePhone",260.924353179027
"338","ADF0277","MonthlySubscriptionPrice",40.5856548706473
"339","ADF0277","PaidAfterPaymentDate",0
"340","ADF0278","PricePhone",320.427319172054
"341","ADF0278","MonthlySubscriptionPrice",6.78024182471254
"342","ADF0278","PaidAfterPaymentDate",3
"343","ADF0279","PricePhone",102.469491724767
"344","ADF0279","MonthlySubscriptionPrice",32.0994780040644
"345","ADF0279","PaidAfterPaymentDate",3
"346","ADF0280","PricePhone",736.945876849496
"347","ADF0280","MonthlySubscriptionPrice",36.8793330279303
"348","ADF0280","PaidAfterPaymentDate",4
"349","ADF0281","PricePhone",310.147167290898
"350","ADF0281","MonthlySubscriptionPrice",41.0355909670046
"351","ADF0281","PaidAfterPaymentDate",1
"352","ADF0282","PricePhone",359.496878001129
"353","ADF0282","MonthlySubscriptionPrice",32.7975295716093
"354","ADF0282","PaidAfterPaymentDate",2
"355","ADF0284","PricePhone",108.602369858658
"356","ADF0284","MonthlySubscriptionPrice",18.4659659519134
"357","ADF0284","PaidAfterPaymentDate",3
"358","ADF0285","PricePhone",589.768127847351
"359","ADF0285","MonthlySubscriptionPrice",17.7123059451652
"360","ADF0285","PaidAfterPaymentDate",3
"361","ADF0286","PricePhone",129.576420204259
"362","ADF0286","MonthlySubscriptionPrice",27.755285365422
"363","ADF0286","PaidAfterPaymentDate",0
"364","ADF0287","PricePhone",516.909677673497
"365","ADF0287","MonthlySubscriptionPrice",25.9805257068967
"366","ADF0287","PaidAfterPaymentDate",0
"367","ADF0288","PricePhone",471.610388380909
"368","ADF0288","MonthlySubscriptionPrice",33.1414077979899
"369","ADF0288","PaidAfterPaymentDate",1
"370","ADF0289","PricePhone",448.806375833458
"371","ADF0289","MonthlySubscriptionPrice",25.2124397494695
"372","ADF0289","PaidAfterPaymentDate",1
"373","ADF0290","PricePhone",556.995573857567
"374","ADF0290","MonthlySubscriptionPrice",14.3127693494506
"375","ADF0290","PaidAfterPaymentDate",1
"376","ADF0291","PricePhone",612.603851327049
"377","ADF0291","MonthlySubscriptionPrice",58.5716155723835
"378","ADF0291","PaidAfterPaymentDate",1
"379","ADF0292","PricePhone",622.943228621856
"380","ADF0292","MonthlySubscriptionPrice",30.7662846970996
"381","ADF0292","PaidAfterPaymentDate",1
"382","ADF0293","PricePhone",366.286518500578
"383","ADF0293","MonthlySubscriptionPrice",19.8544022985058
"384","ADF0293","PaidAfterPaymentDate",1
"385","ADF0294","PricePhone",319.499012330347
"386","ADF0294","MonthlySubscriptionPrice",44.6958635252861
"387","ADF0294","PaidAfterPaymentDate",2
"388","ADF0295","PricePhone",262.686305999951
"389","ADF0295","MonthlySubscriptionPrice",48.5775539998722
"390","ADF0295","PaidAfterPaymentDate",4
"391","ADF0296","PricePhone",259.61205943312
"392","ADF0296","MonthlySubscriptionPrice",48.3534696693754
"393","ADF0296","PaidAfterPaymentDate",0
"394","ADF0297","PricePhone",561.427179420459
"395","ADF0297","MonthlySubscriptionPrice",65.8632573539337
"396","ADF0297","PaidAfterPaymentDate",3
"397","ADF0298","PricePhone",436.888526411517
"398","ADF0298","MonthlySubscriptionPrice",31.8710564758912
"399","ADF0298","PaidAfterPaymentDate",1
"400","ADF0299","PricePhone",428.544426534623
"401","ADF0299","MonthlySubscriptionPrice",51.85296086563
"402","ADF0299","PaidAfterPaymentDate",3
"403","ADF0301","PricePhone",304.880751802483
"404","ADF0301","MonthlySubscriptionPrice",30.0469616287582
"405","ADF0301","PaidAfterPaymentDate",1
"406","ADF0302","PricePhone",564.005159349229
"407","ADF0302","MonthlySubscriptionPrice",43.3995160430127
"408","ADF0302","PaidAfterPaymentDate",1
"409","ADF0304","PricePhone",380.485192767825
"410","ADF0304","MonthlySubscriptionPrice",26.0353799106728
"411","ADF0304","PaidAfterPaymentDate",2
"412","ADF0305","PricePhone",299.009953357357
"413","ADF0305","MonthlySubscriptionPrice",-6.54536591659731
"414","ADF0305","PaidAfterPaymentDate",5
"415","ADF0306","PricePhone",305.301409442544
"416","ADF0306","MonthlySubscriptionPrice",33.7239438165595
"417","ADF0306","PaidAfterPaymentDate",1
"418","ADF0307","PricePhone",408.97126736868
"419","ADF0307","MonthlySubscriptionPrice",40.4976046603776
"420","ADF0307","PaidAfterPaymentDate",2
"421","ADF0308","PricePhone",603.817115607819
"422","ADF0308","MonthlySubscriptionPrice",39.8787717997268
"423","ADF0308","PaidAfterPaymentDate",3
"424","ADF0309","PricePhone",243.764338699281
"425","ADF0309","MonthlySubscriptionPrice",25.3762814982854
"426","ADF0309","PaidAfterPaymentDate",0
"427","ADF0310","PricePhone",609.427719052671
"428","ADF0310","MonthlySubscriptionPrice",25.5308572876876
"429","ADF0310","PaidAfterPaymentDate",1
"430","ADF0311","PricePhone",456.755545656015
"431","ADF0311","MonthlySubscriptionPrice",28.9150531926193
"432","ADF0311","PaidAfterPaymentDate",2
"433","ADF0312","PricePhone",406.756281677873
"434","ADF0312","MonthlySubscriptionPrice",22.1767561708796
"435","ADF0312","PaidAfterPaymentDate",1
"436","ADF0313","PricePhone",251.719274369347
"437","ADF0313","MonthlySubscriptionPrice",121.527381592685
"438","ADF0313","PaidAfterPaymentDate",2
"439","ADF0314","PricePhone",559.99027856939
"440","ADF0314","MonthlySubscriptionPrice",36.0697689304761
"441","ADF0314","PaidAfterPaymentDate",2
"442","ADF0315","PricePhone",313.468038936722
"443","ADF0315","MonthlySubscriptionPrice",45.6093014705686
"444","ADF0315","PaidAfterPaymentDate",1
"445","ADF0316","PricePhone",480.87216905303
"446","ADF0316","MonthlySubscriptionPrice",37.1483905787815
"447","ADF0316","PaidAfterPaymentDate",2
"448","ADF0317","PricePhone",522.458528948645
"449","ADF0317","MonthlySubscriptionPrice",12.3532702383787
"450","ADF0317","PaidAfterPaymentDate",3
"451","ADF0318","PricePhone",357.863237620994
"452","ADF0318","MonthlySubscriptionPrice",34.4030489080112
"453","ADF0318","PaidAfterPaymentDate",6
"454","ADF0319","PricePhone",309.538871371529
"455","ADF0319","MonthlySubscriptionPrice",13.8909930302812
"456","ADF0319","PaidAfterPaymentDate",2
"457","ADF0320","PricePhone",437.981664022046
"458","ADF0320","MonthlySubscriptionPrice",28.5469380417684
"459","ADF0320","PaidAfterPaymentDate",0
"460","ADF0321","PricePhone",505.562532268366
"461","ADF0321","MonthlySubscriptionPrice",38.4779601117731
"462","ADF0321","PaidAfterPaymentDate",2
"463","ADF0323","PricePhone",337.892052080939
"464","ADF0323","MonthlySubscriptionPrice",48.3090864351943
"465","ADF0323","PaidAfterPaymentDate",0
"466","ADF0324","PricePhone",110.42558545593
"467","ADF0324","MonthlySubscriptionPrice",40.3678561114716
"468","ADF0324","PaidAfterPaymentDate",4
"469","ADF0325","PricePhone",453.304978467312
"470","ADF0325","MonthlySubscriptionPrice",45.5023477747289
"471","ADF0325","PaidAfterPaymentDate",1
"472","ADF0326","PricePhone",474.82854159388
"473","ADF0326","MonthlySubscriptionPrice",20.3326146859404
"474","ADF0326","PaidAfterPaymentDate",0
"475","ADF0327","PricePhone",272.874121037707
"476","ADF0327","MonthlySubscriptionPrice",29.6023513422918
"477","ADF0327","PaidAfterPaymentDate",1
"478","ADF0328","PricePhone",228.523358142301
"479","ADF0328","MonthlySubscriptionPrice",19.0522517320396
"480","ADF0328","PaidAfterPaymentDate",1
"481","ADF0330","PricePhone",88.7900972381838
"482","ADF0330","MonthlySubscriptionPrice",29.0128471689128
"483","ADF0330","PaidAfterPaymentDate",6
"484","ADF0331","PricePhone",236.339442947303
"485","ADF0331","MonthlySubscriptionPrice",27.3936628778245
"486","ADF0331","PaidAfterPaymentDate",2
"487","ADF0332","PricePhone",326.856220742286
"488","ADF0332","MonthlySubscriptionPrice",7.53948319881808
"489","ADF0332","PaidAfterPaymentDate",3
"490","ADF0334","PricePhone",37.0095337909992
"491","ADF0334","MonthlySubscriptionPrice",34.457356070316
"492","ADF0334","PaidAfterPaymentDate",2
"493","ADF0335","PricePhone",497.984800091916
"494","ADF0335","MonthlySubscriptionPrice",38.3287660020159
"495","ADF0335","PaidAfterPaymentDate",3
"496","ADF0336","PricePhone",296.046754384131
"497","ADF0336","MonthlySubscriptionPrice",30.8285928047417
"498","ADF0336","PaidAfterPaymentDate",1
"499","ADF0337","PricePhone",574.27480445676
"500","ADF0337","MonthlySubscriptionPrice",55.4449302666778
"501","ADF0337","PaidAfterPaymentDate",4
"502","ADF0338","PricePhone",394.080464798999
"503","ADF0338","MonthlySubscriptionPrice",NA
"504","ADF0338","PaidAfterPaymentDate",4
"505","ADF0340","PricePhone",503.96539922109
"506","ADF0340","MonthlySubscriptionPrice",25.9629458126551
"507","ADF0340","PaidAfterPaymentDate",2
"508","ADF0341","PricePhone",251.217359322571
"509","ADF0341","MonthlySubscriptionPrice",40.4492199221789
"510","ADF0341","PaidAfterPaymentDate",1
"511","ADF0343","PricePhone",413.687177493659
"512","ADF0343","MonthlySubscriptionPrice",28.3872756204159
"513","ADF0343","PaidAfterPaymentDate",0
"514","ADF0344","PricePhone",393.47565309363
"515","ADF0344","MonthlySubscriptionPrice",29.5899388176587
"516","ADF0344","PaidAfterPaymentDate",0
"517","ADF0345","PricePhone",326.402523444976
"518","ADF0345","MonthlySubscriptionPrice",29.6293898143064
"519","ADF0345","PaidAfterPaymentDate",2
"520","ADF0347","PricePhone",321.434908026924
"521","ADF0347","MonthlySubscriptionPrice",21.8843068268296
"522","ADF0347","PaidAfterPaymentDate",3
"523","ADF0348","PricePhone",327.867353524081
"524","ADF0348","MonthlySubscriptionPrice",25.6287067444622
"525","ADF0348","PaidAfterPaymentDate",2
"526","ADF0350","PricePhone",465.459049369651
"527","ADF0350","MonthlySubscriptionPrice",14.7547928230875
"528","ADF0350","PaidAfterPaymentDate",1
"529","ADF0351","PricePhone",331.166813498749
"530","ADF0351","MonthlySubscriptionPrice",36.965576480577
"531","ADF0351","PaidAfterPaymentDate",2
"532","ADF0352","PricePhone",87.6988819107297
"533","ADF0352","MonthlySubscriptionPrice",25.6274321858878
"534","ADF0352","PaidAfterPaymentDate",2
"535","ADF0353","PricePhone",260.189584307065
"536","ADF0353","MonthlySubscriptionPrice",-6.03628178017832
"537","ADF0353","PaidAfterPaymentDate",3
"538","ADF0354","PricePhone",296.707612438606
"539","ADF0354","MonthlySubscriptionPrice",10.256369887422
"540","ADF0354","PaidAfterPaymentDate",2
"541","ADF0355","PricePhone",393.119111615207
"542","ADF0355","MonthlySubscriptionPrice",20.4921669359672
"543","ADF0355","PaidAfterPaymentDate",2
"544","ADF0356","PricePhone",149.858267506057
